Country Name,Country Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Virgin Islands (U.S.),VIR,145,96.66666667,98.33333333,98.33333333,100,120,122,122,124,124,126,126,128,128,130,132,134,136,138,140,142,144,146,185,187.5,190,195,200,205,212.5,220,225,316.6666667,326.6666667,333.3333333,340,346.6666667,505,490,475,460,485,510,535,1120,1190,,,,,,,,
Vietnam,VNM,21.8018018,22.7027027,23.6036036,24.5045045,25.40540541,26.21184919,27.01252236,27.85714286,28.68561279,29.30728242,30.3539823,30.72183099,31.14035088,31.6877193,31.18135593,35.39632107,37.95299217,40.78224456,40.58080808,41.51269036,41.8537415,40.55042735,50.9604811,56.3034188,55.23877917,40.85037091,41.03479853,40.97592593,46.98632703,65.89977645,68.33817653,82.98767223,163.0783309,181.0420137,197.157004,203.7526464,213.3576262,243.0833333,262.4935484,,,,,,,,,,,,,,,
Vanuatu,VUT,3,3,3,2.307692308,6.153846154,9.230769231,11.53846154,13.07692308,16.66666667,23.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,5,6.2,7.4,8.6,10.69306931,12.87128713,15.04950495,24.15841584,48.1372549,53.33333333,81.47058824,96.56862745,125.8252427,140.1941748,157.4757282,171.7475728,185.5769231,233.6538462,267.4038462,296.5740741,291.2962963,329.0740741,363.5185185,390.6542056,406.4814815,426.7889908,429.6363636,430.990991,442.2018349,457.5471698,469.7115385,473.0769231,476.4423077,451.5315315,499.8130841,564.4761905,716.0714286,720.3030303,737.254902,,,,,,,,,,,,,,,
World,WLD,101.5700714,104.5218844,107.9589978,110.9497888,121.3273067,124.1033338,126.0645809,127.601451,129.3330685,133.2362937,137.5644641,140.1240553,145.0248924,153.8256542,157.637889,163.3064076,169.2102254,173.2103765,180.0314155,183.5227057,186.4389475,189.2841569,190.6991419,193.66211,196.0772694,199.7191221,201.0118856,203.7418889,,,185.9185496,186.8660613,188.5695616,189.4120359,191.5800221,193.1482512,196.0293442,,,,,,,,,,,,,,,,,
Samoa,WSM,9.090909091,7.272727273,8.181818182,10,13.63636364,13.63636364,13.33333333,12.5,12,13.84615385,15.38461538,17.69230769,15.38461538,14.28571429,13.33333333,16.66666667,20,19.35483871,18.75,21.875,25,24.09638554,23.52941176,29.41176471,34.48275862,33.89830508,38.88888889,41.08108108,40,40,44.70588235,44.70588235,44.70588235,44.70588235,44.70588235,44.70588235,44.70588235,49.0797546,60,,72.30769231,,,,,,,,,,,,,
"Yemen, Rep.",YEM,3.4564022,3.968871595,5.405405405,6.973180077,8.549618321,9.339407745,10.59001513,11.79351922,12.98798799,14.17910448,15.6133829,17.77777778,19.92619926,22.01027146,24.94497432,27.14600147,29.3040293,31.47877013,32.94289898,35.0877193,36.91520468,38.74269006,40.20467836,40.81632653,41.5451895,42.25290698,43.11773256,43.08417997,38.98227183,38.93979058,43.17851959,36.68310727,36.57037492,36.43600735,36.12629022,37.02551338,38.04347826,38.48739496,41.03559871,,,,,,,,,,,,,,,
South Africa,ZAF,105.3302905,107.4380165,109.9193416,113.4606557,116.1079313,119.1314286,120.3287225,123.2765612,126.1115602,126.6132151,129.3590361,131.4243395,132.7254589,133.636436,137.6228988,137.947494,138.1747805,139.3910256,138.846463,141.5782258,140.0242817,138.1375961,137.5961149,137.1914205,134.1269841,127.4900398,123.015873,118.1102362,113.28125,108.5271318,99.5213857,90.1236407,93.59479554,96.43925926,84.24908425,72.99270073,64.23357664,54.86918605,52.34578627,51.16916332,49.45255474,48.14338235,47.51879699,,,,,,,,,,,
"Congo, Dem. Rep.",COD,1.046875,1.171875,1.253918495,1.336477987,1.41509434,1.491365777,1.53125,1.588785047,1.649068323,1.641421947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,10.81504702,7.763975155,6.1514802,6.144393241,6.772009029,7.709580838,8.314232902,9.875640088,11.5092291,11.75656985,11.76470588,12.70604396,13.60544218,14.01709402,13.77952756,14.92537313,16.16458486,19.51431049,19.89708405,21.04799648,22.2322639,21.76344086,22.45250432,22.17607973,22.20421394,21.91588785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,66.45994832,65.49118388,65.35626536,65.85956416,65.10538642,64.98855835,63.98210291,64.33260394,64.23982869,64.1509434,64.18219462,65.01035197,64.09736308,64.90872211,66.53144016,66.93711968,67.34279919,67.34279919,66.73453094,64.38458514,62.92134831,60.18709431,59.75159955,58.99814471,58.81814855,57.3667147,57.36318408,58.7657784,60.1384083,61.4334471,62.67676768,63.90365449,65.08196721,66.34304207,66.35905512,66.55621302,,,,,,,,,,,,,,,,,,
