Country Name,Country Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
El Salvador,SLV,0.166674579,0.161809883,0.156140038,0.150100145,0.142839907,0.135946903,0.13169616,0.127355838,0.122662864,0.129606199,0.126355081,0.123275407,0.120376185,0.117660532,0.112049311,0.109729748,0.116631281,0.124478828,0.121895728,0.110918651,0.101434225,0.098131903,0.098861446,0.101606769,0.104280975,0.102931876,0.105518686,0.104162226,0.104720376,0.106171555,0.109047573,0.107289969,0.105643765,0.104137907,0.100117607,0.099256891,0.104601143,0.109251583,0.111840733,0.119765848,0.117460784,0.115405557,0.117129042,0.118038622,0.101213964,0.105238295,0.113753725,0.112598997,0.1114551,0.114116641,0.118572525,0.119875645
San Marino,SMR,0.061739828,0.060182956,0.058709564,0.05733945,0.056056954,0.054860654,0.053801044,0.052924054,0.052257525,0.051816156,0.051557022,0.051368983,0.051111679,0.0506791,0.050047545,0.049258657,0.048395683,0.047560164,0.046809905,0.046155266,0.045570543,0.045038959,0.044533511,0.044037344,0.043555904,0.04308859,0.042620296,0.042122999,0.041588688,0.041008817,0.04039588,0.039775665,0.039186488,0.038647343,0.038166482,0.037731578,0.037320396,0.036904454,0.03646973,0.036008786,0.035534077,0.035063114,0.034612855,0.034197387,0.033820346,0.033473924,0.033156499,0.032861227,0.032583904,0.03232271,0.032080072,0.031856265
Somalia,SOM,0.311658244,0.306738023,0.30178141,0.2967854,0.291325991,0.285382734,0.279664439,0.275003294,0.271664993,0.270591402,0.271037262,0.269670415,0.262033512,0.247361796,0.226545179,0.203821967,0.184154089,0.169995942,0.161584129,0.158196211,0.158493818,0.161137583,0.164233374,0.16627049,0.166701656,0.165827565,0.164218376,0.162438493,0.161667549,0.161720862,0.162535309,0.163337079,0.164041185,0.163083556,0.160317537,0.156306643,0.151066788,0.145906654,0.141224272,0.13731836,0.15331147,0.155489965,0.163615461,0.159443709,0.131231496,0.112245854,0.120447772,0.11756122,0.114802007,0.101971413,0.099664827,0.107127306
Sub-Saharan Africa (developing only),SSA,0.567814857,0.570707504,0.564308045,0.562865874,0.541739757,0.538573534,0.530814481,0.540466058,0.517899529,0.502537175,0.477990585,0.482176002,0.455119932,0.443270668,0.433667193,0.406148975,0.393886946,0.380277766,0.375285819,0.355861805,0.349615358,0.341607286,0.341297493,0.341784614,0.344333854,0.334576133,0.327777522,0.320417085,0.314228406,0.311514542,0.306001633,0.301835627,0.296841806,0.296880376,0.293447828,0.287369306,0.28099331,0.277641311,0.270049953,0.262209732,0.259742127,0.262037235,0.257296267,0.256633729,0.25108351,0.247690771,0.246314593,0.237715493,0.235021298,0.231489476,0.234254559,0.222683529
Sub-Saharan Africa (all income levels),SSF,0.567578671,0.570484157,0.564090831,0.562642613,0.541548094,0.538373841,0.530614643,0.540250694,0.51771653,0.502402011,0.477900449,0.482101317,0.455091024,0.443267537,0.43368381,0.40619651,0.393947453,0.380346305,0.375349766,0.355926273,0.349665996,0.341643945,0.341315195,0.341785778,0.344320198,0.334561472,0.327761083,0.320399935,0.314209246,0.311489937,0.305974078,0.301804135,0.296807095,0.296838094,0.293401489,0.287321614,0.280944455,0.277588717,0.269998099,0.262159282,0.259687329,0.2619751,0.257233377,0.256566272,0.251015934,0.247621725,0.246241929,0.237634773,0.234938565,0.231406104,0.234164792,0.222600872
Small states,SST,0.285970426,0.280996636,0.277242547,0.272138517,0.269175912,0.266837184,0.26247857,0.258315256,0.255479592,0.252129183,0.249587317,0.247639933,0.245532128,0.243680508,0.242394012,0.236950846,0.239206454,0.236844031,0.231343937,0.225649086,0.222075701,0.216887965,0.214903666,0.210749184,0.203825129,0.202913135,0.200847129,0.195898773,0.194706744,0.186081646,0.179884566,0.185987523,0.187801234,0.187036349,0.183757637,0.17921292,0.172091404,0.172058795,0.173501882,0.166999759,0.163068217,0.159837724,0.162316244,0.160285693,0.156798857,0.153333842,0.156916221,0.157360131,0.1535579,0.15283768,0.148218073,0.13889642
Sao Tome and Principe,STP,0.015520961,0.015580935,0.015574141,0.015432813,0.015138441,0.014733182,0.014277556,0.013842746,0.013467832,0.013159799,0.012897235,0.012654063,0.012396182,0.012105512,0.011780089,0.011436937,0.011099395,0.010793075,0.010531526,0.010314914,0.010132534,0.009971581,0.009816336,0.019313035,0.018981815,0.018645585,0.01830362,0.017957674,0.017609509,0.017256255,0.016899599,0.016549578,0.024327349,0.031823317,0.031263189,0.038429022,0.037797466,0.044575861,0.043743256,0.049998929,0.048921969,0.054660864,0.053428793,0.052237734,0.051090788,0.053103758,0.055013906,0.053829039,0.049742509,0.049815054,0.048743865,0.04770103
Suriname,SUR,0.094669148,0.092201062,0.099072741,0.096443931,0.090872582,0.085529786,0.083394721,0.081778408,0.080804163,0.088562312,0.088872611,0.095020389,0.095863097,0.096511522,0.096854176,0.099708353,0.099595256,0.102171278,0.110260573,0.11835655,0.126376057,0.131419716,0.13601334,0.139984763,0.143246333,0.148469978,0.145463454,0.142452634,0.139611439,0.136996837,0.134569802,0.132280965,0.130053847,0.127851423,0.125646695,0.123491829,0.121507201,0.119839289,0.118564496,0.117717519,0.092540991,0.112787891,0.108315349,0.099593698,0.098799685,0.091824982,0.092764928,0.113165874,0.106148712,0.110805653,0.098385159,0.112475396
Sweden,SWE,0.460749779,0.433042867,0.424859627,0.408722535,0.398191705,0.393496079,0.382570217,0.382903167,0.379096785,0.376250226,0.37267769,0.370438105,0.369487332,0.366435531,0.364740414,0.362356603,0.362028175,0.3594304,0.357979532,0.355266983,0.353862695,0.352621967,0.351342063,0.349444924,0.346960493,0.343661271,0.339951845,0.335454148,0.331937699,0.323416354,0.318986921,0.318515865,0.316260181,0.313132333,0.317724311,0.316072847,0.314202708,0.30978088,0.304662623,0.302496864,0.299945389,0.297603466,0.295323383,0.298353012,0.291944115,0.288475455,0.284826832,0.283271038,0.279906668,0.276213479,0.273022155,0.270405991
Swaziland,SWZ,0.366401527,0.344928087,0.345030386,0.357453805,0.371297923,0.371830329,0.362330853,0.343548324,0.334197612,0.324819006,0.355678255,0.345213046,0.309013628,0.322954941,0.301914249,0.270842611,0.331242512,0.314349902,0.303294977,0.215671947,0.208029306,0.201975411,0.248436979,0.21828738,0.209583691,0.213703892,0.22087727,0.230274638,0.208640499,0.206255748,0.197148071,0.192178134,0.188514789,0.18475693,0.180801336,0.1768048,0.173034936,0.169822859,0.167338056,0.1656176,0.164480523,0.16361061,0.162590487,0.161138179,0.159183834,0.156848508,0.154279523,0.149122859,0.146670824,0.144334897,0.142080744,0.139928245
Seychelles,SYC,0.022705599,0.022135647,0.021588014,0.021052632,0.020534303,0.020035663,0.019556459,0.019096725,0.018656716,0.018236528,0.017835485,0.017456882,0.017103958,0.016778523,0.016473379,0.01619643,0.015947183,0.015724754,0.01552795,0.015354379,0.015202189,0.015067729,0.014947236,0.014836795,0.014732531,0.01463015,0.01452475,0.014411714,0.014285714,0.014133277,0.013955371,0.013753077,0.013527224,0.013279507,0.013086093,0.012933432,0.012682952,0.012436264,0.012325745,0.012314968,0.011947431,0.012077295,0.012121212,0.012062726,0.011820331,0.01176014,0.011500069,0.011455016,0.010025621,0.000914903,0.000905971,0.000889878
Syrian Arab Republic,SYR,1.265970628,1.245594697,1.226893114,1.174807112,1.05264422,1.018816197,0.935228587,0.912122768,0.885903027,0.855688259,0.836315205,0.785398772,0.777112253,0.67755156,0.672409848,0.628450419,0.615662679,0.60449122,0.583955885,0.568594423,0.550058839,0.510198294,0.494886064,0.472286893,0.454870545,0.437810973,0.41022259,0.396899124,0.392320981,0.374797797,0.36143883,0.351852947,0.345168307,0.33484599,0.321588816,0.314876714,0.30246396,0.29431965,0.27772937,0.277637778,0.270215874,0.267274006,0.269184213,0.257819486,0.249356585,0.243802031,0.233815329,0.227064195,0.226199992,0.221252829,0.217714391,0.213957098
Turks and Caicos Islands,TCA,0.17355085,0.174185682,0.175284838,0.176397954,0.177651448,0.178922884,0.179759123,0.179436569,0.177556818,0.173913043,0.168804862,0.16307893,0.157579578,0.152765047,0.148743121,0.14522219,0.141703273,0.137703112,0.132890365,0.127307447,0.121285628,0.115326952,0.109926349,0.105241002,0.101286336,0.097809077,0.094446543,0.090752337,0.086580087,0.081933634,0.077101002,0.072500544,0.068507228,0.065214556,0.062629173,0.060507049,0.058431693,0.055972238,0.052977326,0.049539285,0.04599816,0.042713139,0.03996004,0.037807183,0.036176832,0.03491864,0.033920152,0.03306113,0.03226535,0.031518896,0.030835646,0.030208742
Chad,TCD,0.927824717,0.909640398,0.891988972,0.874983124,0.858736001,0.84307585,0.827530338,0.811535059,0.794806787,0.777221117,0.759112428,0.743720017,0.72915685,0.732967494,0.741660217,0.727418873,0.724796599,0.710174585,0.695134612,0.679901209,0.664111857,0.648025747,0.63106851,0.614611253,0.606389052,0.587879152,0.573446235,0.558649244,0.549343389,0.540056083,0.526284792,0.513983712,0.500509072,0.488457409,0.469482401,0.480375141,0.46390814,0.447610153,0.431482859,0.450159339,0.411015116,0.40626434,0.391329054,0.446963686,0.42691519,0.398905182,0.386005418,0.37357082,0.37826633,0.398422183,0.385357515,0.372742965
Togo,TGO,1.116100494,1.10310137,1.082985575,1.053474358,1.014639558,0.970117681,0.925078413,0.88456044,0.850854234,0.823549489,0.800863153,0.781472163,0.763804817,0.746749772,0.730384016,0.714692408,0.737443663,0.737841228,0.716690961,0.693439106,0.668919726,0.644334581,0.636870672,0.614818037,0.594627894,0.581720331,0.572707445,0.556413699,0.554537144,0.540282151,0.527061337,0.539030989,0.52622905,0.513504467,0.523567241,0.517034971,0.521100686,0.528680941,0.512848391,0.469415765,0.461844902,0.444802305,0.428291007,0.376464244,0.366353086,0.392162588,0.386589188,0.385866917,0.384925263,0.374647112,0.392849778,0.382466081
Thailand,THA,0.364498694,0.360395919,0.356202252,0.351948939,0.347676546,0.34341371,0.339168712,0.334944762,0.333469667,0.327433809,0.336644318,0.346072718,0.354439249,0.35195503,0.349506853,0.355119721,0.354618657,0.35152312,0.348525625,0.34869845,0.349107715,0.344598041,0.340492141,0.33997888,0.336020142,0.332163118,0.322717109,0.314999461,0.309175095,0.305979949,0.298433696,0.293366809,0.287111811,0.284125379,0.276608034,0.268263554,0.260110149,0.256026899,0.249691666,0.245650986,0.239940743,0.234505461,0.232399833,0.230778669,0.229695777,0.229075836,0.22948462,0.235844106,0.236310117,0.23556507,0.24656018,0.249216392
Timor-Leste,TLS,0.135279817,0.132843457,0.13040287,0.127962562,0.125616418,0.126910264,0.124605416,0.123829766,0.129409676,0.126109929,0.125766389,0.130364699,0.128490404,0.128469819,0.135282633,0.142822911,0.158338762,0.170390843,0.173136189,0.172248672,0.168368026,0.16276598,0.15706724,0.152202832,0.148339781,0.145102079,0.142106819,0.138850705,0.148602261,0.156886534,0.151353478,0.152351515,0.154256531,0.151791313,0.151251431,0.148735107,0.14791044,0.142676589,0.141645567,0.167465883,0.162040685,0.161389065,0.17659879,0.173610934,0.17067382,0.15791645,0.15524485,0.15261831,0.140658978,0.133881713,0.139256613,0.131348252
Tonga,TON,0.211304807,0.202898551,0.195102917,0.201713218,0.195345566,0.189758122,0.184965966,0.205118305,0.201493422,0.19878391,0.19687547,0.195435995,0.194043991,0.192423059,0.179255641,0.177195003,0.175131349,0.173349657,0.172030062,0.171210889,0.170788724,0.170621168,0.170506618,0.170297915,0.169946998,0.169493321,0.168990283,0.168522166,0.168152009,0.167883824,0.167677974,0.167483147,0.167227576,0.166859598,0.16636513,0.155398545,0.154739676,0.154007269,0.153220699,0.152386371,0.1515075,0.150593338,0.149661764,0.148723949,0.14777306,0.14681557,0.14589169,0.154714938,0.153924596,0.15326845,0.15271693,0.152179496
Trinidad and Tobago,TTO,0.064771329,0.063860466,0.063103916,0.062471299,0.061963122,0.061560527,0.06119386,0.060777569,0.060253955,0.062737619,0.061935995,0.070222289,0.07020697,0.064261824,0.063374137,0.062514607,0.061663452,0.060793173,0.055283846,0.047162881,0.0401567,0.03337218,0.032880477,0.029890643,0.029559488,0.029282748,0.029878246,0.029663199,0.029462216,0.032522811,0.032323598,0.032143747,0.031991912,0.031872485,0.03178728,0.027762861,0.027721806,0.027672775,0.027602959,0.023577806,0.023477118,0.02336354,0.020146683,0.019276246,0.019184417,0.019094756,0.01900603,0.018916121,0.018823955,0.018729538,0.018634758,0.018542693
Tunisia,TUN,0.71251084,0.698726492,0.701857384,0.686825054,0.672106218,0.657986895,0.644621033,0.633247145,0.622781354,0.614421156,0.610087216,0.610535844,0.607966694,0.607734807,0.606024827,0.598842758,0.564175221,0.547968126,0.499843358,0.483586657,0.469596732,0.454733984,0.443021349,0.422843988,0.404397226,0.387780944,0.373650084,0.36563788,0.35673992,0.349594864,0.342524647,0.348451973,0.322114345,0.317276026,0.313005402,0.308739107,0.308465387,0.307638617,0.299816802,0.287443268,0.284237196,0.283542348,0.280999557,0.272210589,0.272810751,0.26728345,0.274472596,0.259301123,0.267656512,0.265978377,0.264254233,0.262067699
Turkey,TUR,0.800104185,0.807344057,0.786453121,0.769060373,0.756661792,0.734581584,0.725743772,0.742761068,0.713015584,0.701470023,0.701103507,0.683572492,0.657413753,0.635641064,0.619989239,0.610991494,0.598835295,0.600712848,0.577463701,0.567084874,0.526088777,0.5033926,0.508992953,0.500121202,0.489329019,0.487875033,0.475497135,0.468845084,0.456471531,0.44921182,0.439231355,0.431706915,0.428840963,0.421275165,0.412336189,0.402307484,0.398386995,0.389738495,0.376754283,0.37083205,0.368425609,0.353798928,0.356424231,0.351160969,0.334489387,0.316174127,0.306421168,0.29961561,0.295725031,0.280589839,0.2776951,0.27428269
Tanzania,TZA,0.472674367,0.554249082,0.529143645,0.513544259,0.498384983,0.483635391,0.469208431,0.455008736,0.514497662,0.498371145,0.482542442,0.467134642,0.452279505,0.438040295,0.424411288,0.411328867,0.455680825,0.441720745,0.428153375,0.414947595,0.402117612,0.389702786,0.377749087,0.412048537,0.399701396,0.387861052,0.376335174,0.364914908,0.353520562,0.342222034,0.323483446,0.316469211,0.306576359,0.297625726,0.292835897,0.282490704,0.269923669,0.262560019,0.253003758,0.244419177,0.23985176,0.231648326,0.250426159,0.248300295,0.240928861,0.24083616,0.264342809,0.260050894,0.254115549,0.261019046,0.279572449,0.268852232
Uganda,UGA,0.441979488,0.436599514,0.48862788,0.470155131,0.455337658,0.439594659,0.426017929,0.412538868,0.400168367,0.390931822,0.385450167,0.380252531,0.374989545,0.371753358,0.365537104,0.350718406,0.345237512,0.335039269,0.325157793,0.318712599,0.313857429,0.335095572,0.338906127,0.334903301,0.330387598,0.319116115,0.308113655,0.297579052,0.287614696,0.2793012,0.271383177,0.262805785,0.255668334,0.247881653,0.240477518,0.233400249,0.227427262,0.221485318,0.223086169,0.220096722,0.220856819,0.22313119,0.219437825,0.212178602,0.210338119,0.208389196,0.207967731,0.205818264,0.203623491,0.199939627,0.194911841,0.188661772
Upper middle income,UMC,0.251626309,0.248320693,0.243880631,0.238987875,0.233310113,0.228062071,0.224182887,0.21984545,0.214726843,0.211072816,0.20863006,0.205507822,0.202936847,0.198791885,0.196204337,0.194002493,0.190424789,0.18899285,0.184186237,0.182715234,0.183440265,0.183950597,0.185969648,0.187447668,0.185713786,0.183608534,0.181128132,0.178708438,0.177366021,0.177477751,0.194369499,0.191778012,0.188924295,0.188642867,0.185259943,0.182302891,0.180096722,0.177568676,0.173365957,0.170808773,0.169025986,0.16745627,0.167420744,0.167022321,0.164403396,0.162179688,0.16072217,0.159583156,0.158230917,0.157201549,0.156490687,0.157094681
Uruguay,URY,0.920162818,0.887243428,0.85578567,0.825003201,0.795483008,0.761065171,0.727988003,0.696232331,0.642038808,0.625916121,0.61068172,0.596722139,0.582138751,0.566750007,0.550425911,0.533406694,0.515999819,0.498269868,0.481175674,0.472566606,0.463733815,0.455361614,0.447095682,0.438924575,0.43153619,0.423283962,0.415432046,0.406929784,0.399037038,0.400377006,0.401603498,0.402749267,0.403860065,0.404985477,0.406091183,0.407518892,0.4091571,0.411262985,0.413399566,0.413873322,0.414992623,0.416461568,0.417857968,0.418570078,0.419088207,0.441949248,0.544939287,0.652737438,0.602474978,0.694704942,0.633840612,0.681931086
United States,USA,0.949377607,0.948911975,0.927442428,0.910948364,0.893900081,0.878089899,0.901816587,0.933722129,0.920425063,0.90599583,0.893513931,0.882690211,0.871959374,0.863404222,0.855238838,0.847043439,0.848013119,0.838706094,0.830696446,0.822583738,0.810505732,0.803128422,0.796204813,0.789180579,0.781920852,0.766613424,0.759684089,0.752478537,0.743825689,0.733952352,0.71762165,0.703095965,0.691452004,0.682891564,0.664476566,0.651338495,0.640853495,0.628469037,0.621514394,0.615505643,0.60139725,0.591621188,0.570536125,0.55873342,0.537708115,0.53739452,0.532113814,0.514913168,0.504049405,0.486553657,0.493796676,0.479741499
St. Vincent and the Grenadines,VCT,0.072110184,0.071286846,0.070525177,0.069790164,0.069076675,0.068386979,0.067708627,0.067025626,0.066329858,0.065616798,0.064889418,0.053466786,0.052869771,0.052293597,0.051738946,0.051203801,0.050692459,0.050206348,0.049748274,0.049320365,0.039138177,0.038840608,0.03855719,0.038285939,0.038023898,0.037774336,0.037547051,0.0373549,0.037206187,0.037101965,0.037036694,0.046254753,0.046241064,0.046244058,0.046262884,0.046295868,0.046329327,0.046348223,0.046340491,0.046301012,0.046232085,0.046145043,0.046056207,0.045977434,0.04591031,0.045850948,0.045802226,0.045764496,0.045738959,0.045728501,0.045731428,0.045734357
"Venezuela, RB",VEN,0.329898221,0.317950711,0.306766755,0.296294215,0.286285903,0.277544169,0.268241255,0.260246725,0.252939352,0.246025169,0.236358247,0.229485373,0.22364125,0.21757373,0.211949189,0.209799268,0.20342933,0.197498738,0.192714807,0.177898463,0.173669729,0.16308263,0.158813107,0.166608988,0.171689059,0.167970722,0.163754728,0.146738269,0.142584123,0.139876326,0.125051257,0.122225392,0.119069492,0.116320621,0.114087854,0.112212206,0.110032643,0.107936631,0.105998507,0.104169077,0.098428518,0.100550891,0.100705,0.099181463,0.097534174,0.096094567,0.096028284,0.091040855,0.093117111,0.091750505,0.090439421,0.089179416
Virgin Islands (U.S.),VIR,0.110192837,0.15503876,0.14527845,0.136363636,0.126849894,0.098425197,0.091575092,0.085324232,0.079365079,0.070422535,0.065789474,0.05952381,0.055555556,0.053191489,0.052083333,0.053763441,0.052083333,0.052083333,0.051546392,0.051020408,0.049019608,0.048076923,0.046296296,0.037383178,0.037558685,0.037735849,0.038277512,0.038834951,0.038475227,0.03816539,0.037839014,0.03753155,0.027954565,0.027824926,0.027753879,0.02768677,0.027640853,0.018416885,0.018409595,0.018452568,0.018482922,0.018503955,0.018527096,0.018542039,0.009285051,0.009308993,0.009337853,0.009371456,0.009410259,0.009453225,0.009498931,0.009547724
Vietnam,VNM,0.153641724,0.150667825,0.147708522,0.144753658,0.141791426,0.13931966,0.136822009,0.134057884,0.131760631,0.128759291,0.126234416,0.123949809,0.121488554,0.118675828,0.120021156,0.118898499,0.116630376,0.113554228,0.110614525,0.108000439,0.105590174,0.103256553,0.100880538,0.095399878,0.092449667,0.089506073,0.086306372,0.083366783,0.080873476,0.079830583,0.080438159,0.079202234,0.077148444,0.075046357,0.075919225,0.076278246,0.076375332,0.078332356,0.079865105,0.084570818,0.082979518,0.081784673,0.079442362,0.077167593,0.076196238,0.074919406,0.073808693,0.073234525,0.074052857,0.072857707,0.072321336,0.071407483
Vanuatu,VUT,0.147479574,0.142934736,0.138636647,0.174996971,0.170134799,0.165567131,0.161152363,0.156737922,0.175668712,0.170410006,0.165154585,0.159981229,0.154969884,0.160193835,0.155303619,0.160040669,0.155351872,0.159887723,0.155663559,0.160232084,0.156464882,0.160968386,0.157363841,0.153813025,0.150330728,0.146919466,0.143503936,0.14000504,0.136394945,0.132644466,0.128831115,0.125145482,0.121796004,0.11888062,0.11641308,0.114283102,0.112312859,0.110286414,0.108074225,0.105659101,0.103115639,0.100521202,0.09797006,0.095522388,0.093181448,0.090927276,0.08875674,0.086661871,0.08463853,0.082686997,0.080808734,0.078999862
World,WLD,0.36531485,0.361753877,0.355978194,0.350772242,0.343559852,0.338039948,0.334342539,0.33212376,0.324442074,0.316677697,0.309691161,0.305532835,0.299298579,0.293554353,0.28882365,0.282657492,0.278964296,0.274694085,0.26991958,0.264440036,0.262731309,0.258403031,0.257670266,0.256069935,0.252997183,0.248965051,0.244598029,0.240998789,0.237373049,0.233858546,0.258976773,0.254639879,0.250461614,0.246476849,0.241540732,0.239042002,0.236185959,0.233021367,0.228929271,0.225538996,0.221945821,0.220073873,0.217811587,0.215868344,0.211943164,0.209102419,0.206995566,0.203836776,0.200785312,0.199207053,0.199248421,0.196574996
Samoa,WSM,0.09500285,0.092000937,0.089174246,0.086567822,0.084170575,0.081970878,0.087270823,0.085397096,0.087305745,0.089385782,0.088241483,0.087313368,0.086540318,0.092480662,0.098431656,0.097883115,0.097396273,0.100153137,0.102858171,0.102278902,0.101651197,0.104809228,0.106729616,0.106230082,0.108349783,0.109928329,0.111507583,0.114196826,0.116661038,0.115802112,0.102676846,0.101670993,0.100719254,0.099907145,0.099255004,0.098727576,0.098277826,0.09380863,0.080176847,0.079741637,0.073616019,0.073166476,0.067116346,0.061135565,0.057435716,0.054873298,0.049062364,0.042772063,0.043004048,0.042681691,0.042350226,0.042019014
"Yemen, Rep.",YEM,0.238421437,0.23667,0.234487179,0.232240705,0.22899944,0.226008169,0.222666695,0.219439314,0.216366045,0.213957228,0.211126144,0.208081163,0.204491015,0.200618813,0.194857924,0.188601313,0.182342293,0.175915608,0.169491925,0.163446562,0.157272038,0.151273718,0.145499874,0.140368941,0.135124315,0.130518076,0.125559096,0.12059251,0.127329437,0.121547278,0.104039237,0.11628809,0.111186352,0.106968707,0.104011766,0.09828861,0.092929652,0.089399114,0.086821073,0.080081777,0.075137676,0.06462265,0.066477296,0.062767062,0.065137089,0.062900023,0.055772826,0.051014571,0.054722005,0.04790604,0.050356085,0.048877507
South Africa,ZAF,0.652782462,0.638989851,0.626593753,0.615167406,0.603396565,0.591580015,0.580985228,0.5705026,0.560057953,0.549057393,0.538348673,0.527986497,0.517986128,0.508330637,0.499127477,0.487104046,0.475425852,0.463238035,0.451116913,0.438865737,0.426448594,0.415657325,0.405010778,0.394629084,0.3922632,0.381075794,0.373571334,0.368216812,0.363636364,0.359000396,0.35875538,0.358277021,0.351328831,0.345092025,0.341247893,0.33475001,0.326971447,0.320570429,0.313909091,0.30472233,0.300792522,0.294837966,0.284627784,0.278252896,0.262545404,0.258958175,0.259402174,0.252918244,0.24675239,0.233408108,0.238815346,0.235150305
"Congo, Dem. Rep.",COD,0.398971476,0.388776178,0.377427717,0.366151504,0.356065942,0.346606513,0.338388416,0.329926593,0.321840657,0.314641107,0.307750638,0.300590984,0.293958207,0.28577947,0.279749562,0.27266004,0.26535073,0.257244893,0.251162795,0.245848806,0.239356011,0.23375884,0.228497597,0.2234401,0.217975852,0.211212942,0.204963745,0.198441752,0.190774871,0.183975366,0.177324509,0.17041861,0.164199544,0.158829422,0.154289015,0.150364644,0.146775488,0.143198382,0.139441962,0.135493093,0.131446244,0.127371079,0.123354835,0.119451871,0.115663136,0.111974831,0.109206906,0.106351158,0.103126067,0.102809073,0.101008434,0.097859683
Zambia,ZMB,0.787492934,0.770589794,0.754073475,0.731524991,0.723444839,0.704480836,0.690592219,0.675482195,0.660155427,0.667743862,0.682404947,0.627001231,0.611123699,0.586993783,0.59063243,0.539154682,0.492015147,0.402613531,0.393287997,0.369986066,0.34836344,0.353791188,0.340903671,0.343152316,0.340766498,0.343808699,0.349658982,0.382273614,0.355022668,0.329491025,0.324006554,0.316122438,0.316026572,0.286269225,0.302556863,0.287594654,0.268575777,0.280814138,0.266031315,0.250615998,0.231777837,0.251531463,0.244080598,0.226427483,0.243346752,0.231499726,0.232718107,0.262810163,0.244297819,0.250984312,0.256989767,0.242685237
Zimbabwe,ZWE,0.482993873,0.479375503,0.475516063,0.466969326,0.467349047,0.4630599,0.45854497,0.453704202,0.448494145,0.442868809,0.433315056,0.418661593,0.413045813,0.399495388,0.386729999,0.374577992,0.362662878,0.350582315,0.343664628,0.336108263,0.328195039,0.320217079,0.312487981,0.305215139,0.298406088,0.292586027,0.286821146,0.281787882,0.277545404,0.274086234,0.271331832,0.269177521,0.27010997,0.266195652,0.286251573,0.290219006,0.278078985,0.28689143,0.288000438,0.285623883,0.287595623,0.285733029,0.295310133,0.300360016,0.312310947,0.300801682,0.314920675,0.298812105,0.286247995,0.294621227,0.274621877,0.268490757
